bank,m,g,readout,method,metric,mean,sd,n_seeds
confirmation,0.0,0.0,J,ols_std,N,-0.004488553557524309,0.004460448605054186,20
confirmation,0.0,0.0,J,ols_std,N_long_C1,-0.0046593711006549365,0.0019038895267329205,20
confirmation,0.0,0.0,J,ridge,M,-0.005042451533061197,0.004659382464999358,20
confirmation,0.0,0.0,J,ridge,N,-0.00448835342010334,0.004460271440631878,20
confirmation,0.0,0.0,J,ridge,N_long_C1,-0.004659167143284002,0.0019038136850365055,20
confirmation,0.0,0.0,P,ols_raw,M,-0.005042577301742808,0.004659359900119149,20
confirmation,0.0,0.0,P,ols_raw,N,-0.004488553557524307,0.004460448605054177,20
confirmation,0.0,0.0,P,ols_raw,N_long_C1,-0.0046593711006549365,0.0019038895267329198,20
confirmation,0.0,0.0,P,ols_std,M,-0.005042577301742802,0.004659359900119148,20
confirmation,0.0,0.0,P,ols_std,N,-0.0044885535575242995,0.004460448605054176,20
confirmation,0.0,0.0,P,ols_std,N_long_C1,-0.004659371100654932,0.0019038895267329136,20
confirmation,0.0,0.0,P,ridge,M,-0.005041571836212641,0.004659540315283785,20
confirmation,0.0,0.0,P,ridge,N,-0.004486953557769897,0.004459032205050266,20
confirmation,0.0,0.0,P,ridge,N_long_C1,-0.004657740534155429,0.0019032831674657966,20
confirmation,0.0,0.0,R,ols_raw,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.0,R,ols_raw,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.0,R,ols_raw,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.0,R,ols_std,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.0,R,ols_std,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.0,R,ols_std,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.0,R,ridge,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.0,R,ridge,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.0,R,ridge,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.25,ALL,ols_std,M,-0.00491779491025847,0.004585048699300142,20
confirmation,0.0,0.25,ALL,ols_std,N,0.020246147117494336,0.009867779103002091,20
confirmation,0.0,0.25,ALL,ols_std,N_long_C1,-0.0043828220439639295,0.0016914906369468027,20
confirmation,0.0,0.25,ALL,ridge,M,-0.00491769138045638,0.004585069755757318,20
confirmation,0.0,0.25,ALL,ridge,N,0.020246423097246002,0.009867301570168687,20
confirmation,0.0,0.25,ALL,ridge,N_long_C1,-0.004382659585981652,0.0016914286296604091,20
confirmation,0.0,0.25,CLS,ols_std,M,-0.0049177949102584785,0.0045850486993001425,20
confirmation,0.0,0.25,CLS,ols_std,N,0.020246147117494336,0.009867779103002084,20
confirmation,0.0,0.25,CLS,ols_std,N_long_C1,-0.00438282204396393,0.0016914906369468155,20
confirmation,0.0,0.25,CLS,ridge,M,-0.004917678440513469,0.0045850723876422386,20
confirmation,0.0,0.25,CLS,ridge,N,0.020246457579791568,0.009867241883460177,20
confirmation,0.0,0.25,CLS,ridge,N_long_C1,-0.004382639280727464,0.0016914208795196862,20
confirmation,0.0,0.25,J,ols_raw,M,-0.0049177949102584845,0.004585048699300145,20
confirmation,0.0,0.25,J,ols_raw,N,0.020246147117494312,0.009867779103002086,20
confirmation,0.0,0.25,J,ols_raw,N_long_C1,-0.004382822043963926,0.0016914906369468112,20
confirmation,0.0,0.25,J,ols_std,M,-0.0049177949102584785,0.0045850486993001425,20
confirmation,0.0,0.25,J,ols_std,N,0.020246147117494336,0.009867779103002084,20
confirmation,0.0,0.25,J,ols_std,N_long_C1,-0.00438282204396393,0.0016914906369468155,20
confirmation,0.0,0.25,J,ridge,M,-0.004917678440513469,0.0045850723876422386,20
confirmation,0.0,0.25,J,ridge,N,0.020246457579791568,0.009867241883460177,20
confirmation,0.0,0.25,J,ridge,N_long_C1,-0.004382639280727464,0.0016914208795196862,20
confirmation,0.0,0.25,P,ols_raw,M,-0.004917794910258482,0.004585048699300149,20
confirmation,0.0,0.25,P,ols_raw,N,0.020246147117494322,0.009867779103002074,20
confirmation,0.0,0.25,P,ols_raw,N_long_C1,-0.004382822043963927,0.0016914906369468123,20
confirmation,0.0,0.25,P,ols_std,M,-0.004917794910258479,0.004585048699300143,20
confirmation,0.0,0.25,P,ols_std,N,0.02024614711749432,0.009867779103002076,20
confirmation,0.0,0.25,P,ols_std,N_long_C1,-0.004382822043963936,0.0016914906369468142,20
confirmation,0.0,0.25,P,ridge,M,-0.004916863798242432,0.004585238119263756,20
confirmation,0.0,0.25,P,ridge,N,0.020248623300730843,0.009863483812294153,20
confirmation,0.0,0.25,P,ridge,N_long_C1,-0.004381360942189992,0.0016909329654105707,20
confirmation,0.0,0.25,R,ols_raw,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.25,R,ols_raw,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.25,R,ols_raw,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.25,R,ols_std,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.25,R,ols_std,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.25,R,ols_std,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.25,R,ridge,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.25,R,ridge,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.25,R,ridge,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.5,ALL,ols_std,M,-0.004844018868491578,0.004588609750501086,20
confirmation,0.0,0.5,ALL,ols_std,N,0.08724767460103378,0.012180310190673628,20
confirmation,0.0,0.5,ALL,ols_std,N_long_C1,-0.004255579477066262,0.0017253284335540654,20
confirmation,0.0,0.5,ALL,ridge,M,-0.004843921539136238,0.004588626105765817,20
confirmation,0.0,0.5,ALL,ridge,N,0.08724795750269329,0.012179962887429866,20
confirmation,0.0,0.5,ALL,ridge,N_long_C1,-0.004255424007754859,0.0017252461534931192,20
confirmation,0.0,0.5,CLS,ols_std,M,-0.004844018868491577,0.004588609750501095,20
confirmation,0.0,0.5,CLS,ols_std,N,0.08724767460103378,0.01218031019067361,20
confirmation,0.0,0.5,CLS,ols_std,N_long_C1,-0.0042555794770662595,0.0017253284335540645,20
confirmation,0.0,0.5,CLS,ridge,M,-0.004843909374183738,0.004588628150079347,20
confirmation,0.0,0.5,CLS,ridge,N,0.08724799282009109,0.012179919475800948,20
confirmation,0.0,0.5,CLS,ridge,N_long_C1,-0.004255404576030474,0.0017252358695161974,20
confirmation,0.0,0.5,J,ols_raw,M,-0.00484401886849158,0.004588609750501086,20
confirmation,0.0,0.5,J,ols_raw,N,0.08724767460103378,0.012180310190673609,20
confirmation,0.0,0.5,J,ols_raw,N_long_C1,-0.004255579477066264,0.0017253284335540643,20
confirmation,0.0,0.5,J,ols_std,M,-0.004844018868491577,0.004588609750501095,20
confirmation,0.0,0.5,J,ols_std,N,0.08724767460103378,0.01218031019067361,20
confirmation,0.0,0.5,J,ols_std,N_long_C1,-0.0042555794770662595,0.0017253284335540645,20
confirmation,0.0,0.5,J,ridge,M,-0.004843909374183738,0.004588628150079347,20
confirmation,0.0,0.5,J,ridge,N,0.08724799282009109,0.012179919475800948,20
confirmation,0.0,0.5,J,ridge,N_long_C1,-0.004255404576030474,0.0017252358695161974,20
confirmation,0.0,0.5,P,ols_raw,M,-0.004844018868491577,0.0045886097505010845,20
confirmation,0.0,0.5,P,ols_raw,N,0.08724767460103375,0.012180310190673586,20
confirmation,0.0,0.5,P,ols_raw,N_long_C1,-0.004255579477066259,0.0017253284335540546,20
confirmation,0.0,0.5,P,ols_std,M,-0.0048440188684915775,0.004588609750501091,20
confirmation,0.0,0.5,P,ols_std,N,0.08724767460103373,0.01218031019067361,20
confirmation,0.0,0.5,P,ols_std,N_long_C1,-0.004255579477066255,0.0017253284335540591,20
confirmation,0.0,0.5,P,ridge,M,-0.0048431435269714294,0.0045887568994041755,20
confirmation,0.0,0.5,P,ridge,N,0.08725019753762987,0.012177185114703778,20
confirmation,0.0,0.5,P,ridge,N_long_C1,-0.004254181245732839,0.001724588440489114,20
confirmation,0.0,0.5,R,ols_raw,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.5,R,ols_raw,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.5,R,ols_raw,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.5,R,ols_std,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.5,R,ols_std,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.5,R,ols_std,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.5,R,ridge,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.5,R,ridge,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.5,R,ridge,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.75,ALL,ols_std,M,-0.004850864678850869,0.004667608056343261,20
confirmation,0.0,0.75,ALL,ols_std,N,0.1819614856844569,0.008283154874006503,20
confirmation,0.0,0.75,ALL,ols_std,N_long_C1,-0.004327718025918566,0.001740544235888328,20
confirmation,0.0,0.75,ALL,ridge,M,-0.004850769310661951,0.004667616087191155,20
confirmation,0.0,0.75,ALL,ridge,N,0.18196167070560545,0.008283225880670425,20
confirmation,0.0,0.75,ALL,ridge,N_long_C1,-0.004327554891407771,0.0017404529059821862,20
confirmation,0.0,0.75,CLS,ols_std,M,-0.004850864678850874,0.004667608056343262,20
confirmation,0.0,0.75,CLS,ols_std,N,0.1819614856844569,0.008283154874006486,20
confirmation,0.0,0.75,CLS,ols_std,N_long_C1,-0.004327718025918569,0.0017405442358883264,20
confirmation,0.0,0.75,CLS,ridge,M,-0.004850757390820819,0.0046676170910389695,20
confirmation,0.0,0.75,CLS,ridge,N,0.18196169374670185,0.008283234755046774,20
confirmation,0.0,0.75,CLS,ridge,N_long_C1,-0.004327534501623199,0.0017404414908326975,20
confirmation,0.0,0.75,J,ols_raw,M,-0.0048508646788508695,0.004667608056343264,20
confirmation,0.0,0.75,J,ols_raw,N,0.18196148568445686,0.008283154874006495,20
confirmation,0.0,0.75,J,ols_raw,N_long_C1,-0.004327718025918575,0.0017405442358883248,20
confirmation,0.0,0.75,J,ols_std,M,-0.004850864678850874,0.004667608056343262,20
confirmation,0.0,0.75,J,ols_std,N,0.1819614856844569,0.008283154874006486,20
confirmation,0.0,0.75,J,ols_std,N_long_C1,-0.004327718025918569,0.0017405442358883264,20
confirmation,0.0,0.75,J,ridge,M,-0.004850757390820819,0.0046676170910389695,20
confirmation,0.0,0.75,J,ridge,N,0.18196169374670185,0.008283234755046774,20
confirmation,0.0,0.75,J,ridge,N_long_C1,-0.004327534501623199,0.0017404414908326975,20
confirmation,0.0,0.75,P,ols_raw,M,-0.004850864678850873,0.004667608056343257,20
confirmation,0.0,0.75,P,ols_raw,N,0.18196148568445691,0.008283154874006503,20
confirmation,0.0,0.75,P,ols_raw,N_long_C1,-0.004327718025918578,0.0017405442358883294,20
confirmation,0.0,0.75,P,ols_std,M,-0.004850864678850877,0.004667608056343256,20
confirmation,0.0,0.75,P,ols_std,N,0.18196148568445691,0.008283154874006512,20
confirmation,0.0,0.75,P,ols_std,N_long_C1,-0.004327718025918573,0.0017405442358883253,20
confirmation,0.0,0.75,P,ridge,M,-0.00485000697024816,0.004667680329771031,20
confirmation,0.0,0.75,P,ridge,N,0.1819631066018746,0.00828379318712186,20
confirmation,0.0,0.75,P,ridge,N_long_C1,-0.004326250853643206,0.0017397228239048872,20
confirmation,0.0,0.75,R,ols_raw,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.75,R,ols_raw,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.75,R,ols_raw,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.75,R,ols_std,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.75,R,ols_std,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.75,R,ols_std,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,0.75,R,ridge,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,0.75,R,ridge,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,0.75,R,ridge,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,1.0,ALL,ols_std,M,-0.0049581313963370675,0.00483996721946267,20
confirmation,0.0,1.0,ALL,ols_std,N,0.27550532327136057,0.004383089903685385,20
confirmation,0.0,1.0,ALL,ols_std,N_long_C1,-0.004609966933653025,0.001651873158045992,20
confirmation,0.0,1.0,ALL,ridge,M,-0.0049580315295481405,0.004839960435048355,20
confirmation,0.0,1.0,ALL,ridge,N,0.27550538465238406,0.00438295883861672,20
confirmation,0.0,1.0,ALL,ridge,N_long_C1,-0.004609781360445565,0.0016517939946188683,20
confirmation,0.0,1.0,CLS,ols_std,M,-0.004958131396337064,0.004839967219462659,20
confirmation,0.0,1.0,CLS,ols_std,N,0.27550532327136057,0.004383089903685385,20
confirmation,0.0,1.0,CLS,ols_std,N_long_C1,-0.004609966933653021,0.0016518731580459844,20
confirmation,0.0,1.0,CLS,ridge,M,-0.004958019047405404,0.004839959587136745,20
confirmation,0.0,1.0,CLS,ridge,N,0.2755053921981666,0.004382942468024302,20
confirmation,0.0,1.0,CLS,ridge,N_long_C1,-0.004609758166054039,0.0016517841000777374,20
confirmation,0.0,1.0,J,ols_raw,M,-0.004958131396337058,0.0048399672194626596,20
confirmation,0.0,1.0,J,ols_raw,N,0.27550532327136057,0.004383089903685371,20
confirmation,0.0,1.0,J,ols_raw,N_long_C1,-0.004609966933653014,0.0016518731580459822,20
confirmation,0.0,1.0,J,ols_std,M,-0.004958131396337064,0.004839967219462659,20
confirmation,0.0,1.0,J,ols_std,N,0.27550532327136057,0.004383089903685385,20
confirmation,0.0,1.0,J,ols_std,N_long_C1,-0.004609966933653021,0.0016518731580459844,20
confirmation,0.0,1.0,J,ridge,M,-0.004958019047405404,0.004839959587136745,20
confirmation,0.0,1.0,J,ridge,N,0.2755053921981666,0.004382942468024302,20
confirmation,0.0,1.0,J,ridge,N_long_C1,-0.004609758166054039,0.0016517841000777374,20
confirmation,0.0,1.0,P,ols_raw,M,-0.004958131396337068,0.004839967219462666,20
confirmation,0.0,1.0,P,ols_raw,N,0.27550532327136057,0.00438308990368538,20
confirmation,0.0,1.0,P,ols_raw,N_long_C1,-0.004609966933653022,0.0016518731580459792,20
confirmation,0.0,1.0,P,ols_std,M,-0.004958131396337063,0.004839967219462663,20
confirmation,0.0,1.0,P,ols_std,N,0.27550532327136057,0.004383089903685377,20
confirmation,0.0,1.0,P,ols_std,N_long_C1,-0.004609966933653019,0.0016518731580459818,20
confirmation,0.0,1.0,P,ridge,M,-0.004957233212236735,0.004839906231437446,20
confirmation,0.0,1.0,P,ridge,N,0.27550581081363784,0.004381916729621966,20
confirmation,0.0,1.0,P,ridge,N_long_C1,-0.004608297930903636,0.0016511611412092203,20
confirmation,0.0,1.0,R,ols_raw,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,1.0,R,ols_raw,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,1.0,R,ols_raw,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,1.0,R,ols_std,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,1.0,R,ols_std,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,1.0,R,ols_std,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.0,1.0,R,ridge,M,-0.004103100571304941,0.004827134482054939,20
confirmation,0.0,1.0,R,ridge,N,-0.003043113146101166,0.002641797030123783,20
confirmation,0.0,1.0,R,ridge,N_long_C1,-0.0030627005028589626,0.0011995692706166952,20
confirmation,0.25,0.0,ALL,ols_std,M,0.19242241174669822,0.02006811323096962,20
confirmation,0.25,0.0,ALL,ols_std,N,-0.035960879106873275,0.027821265648916214,20
confirmation,0.25,0.0,ALL,ols_std,N_long_C1,-0.03276547186540074,0.012467038872130687,20
confirmation,0.25,0.0,ALL,ridge,M,0.14255404255313964,0.017767422055871417,20
confirmation,0.25,0.0,ALL,ridge,N,-0.019061398949483895,0.019768930624729696,20
confirmation,0.25,0.0,ALL,ridge,N_long_C1,-0.02022555580545641,0.010057809363796197,20
confirmation,0.25,0.0,CLS,ols_std,M,-0.010131582252960016,0.005540613649268943,20
confirmation,0.25,0.0,CLS,ols_std,N,-0.012112035589498688,0.010306111845499242,20
confirmation,0.25,0.0,CLS,ols_std,N_long_C1,-0.013642319265206912,0.004348771591848958,20
confirmation,0.25,0.0,CLS,ridge,M,-0.006479388388286725,0.005126941197224662,20
confirmation,0.25,0.0,CLS,ridge,N,-0.004045936882871944,0.005065098735719632,20
confirmation,0.25,0.0,CLS,ridge,N_long_C1,-0.007269655962249368,0.003045148685935548,20
confirmation,0.25,0.0,J,ols_raw,M,-0.010131582252940642,0.005540613649276807,20
confirmation,0.25,0.0,J,ols_raw,N,-0.012112035589476792,0.01030611184551165,20
confirmation,0.25,0.0,J,ols_raw,N_long_C1,-0.01364231926521334,0.004348771591843427,20
confirmation,0.25,0.0,J,ols_std,M,-0.010131582252960016,0.005540613649268943,20
confirmation,0.25,0.0,J,ols_std,N,-0.012112035589498688,0.010306111845499242,20
confirmation,0.25,0.0,J,ols_std,N_long_C1,-0.013642319265206912,0.004348771591848958,20
confirmation,0.25,0.0,J,ridge,M,-0.006479388388286725,0.005126941197224662,20
confirmation,0.25,0.0,J,ridge,N,-0.004045936882871944,0.005065098735719632,20
confirmation,0.25,0.0,J,ridge,N_long_C1,-0.007269655962249368,0.003045148685935548,20
confirmation,0.25,0.0,P,ols_raw,M,-0.005042577301742808,0.004659359900119149,20
confirmation,0.25,0.0,P,ols_raw,N,-0.004488553557524307,0.004460448605054177,20
confirmation,0.25,0.0,P,ols_raw,N_long_C1,-0.0046593711006549365,0.0019038895267329198,20
confirmation,0.25,0.0,P,ols_std,M,-0.005042577301742802,0.004659359900119148,20
confirmation,0.25,0.0,P,ols_std,N,-0.0044885535575242995,0.004460448605054176,20
confirmation,0.25,0.0,P,ols_std,N_long_C1,-0.004659371100654932,0.0019038895267329136,20
confirmation,0.25,0.0,P,ridge,M,-0.005041571836212641,0.004659540315283785,20
confirmation,0.25,0.0,P,ridge,N,-0.004486953557769897,0.004459032205050266,20
confirmation,0.25,0.0,P,ridge,N_long_C1,-0.004657740534155429,0.0019032831674657966,20
confirmation,0.25,0.0,R,ols_raw,M,0.20196711906779224,0.019895315748072812,20
confirmation,0.25,0.0,R,ols_raw,N,-0.014970650738562661,0.007696135462068608,20
confirmation,0.25,0.0,R,ols_raw,N_long_C1,-0.014537612954924761,0.004601017355505244,20
confirmation,0.25,0.0,R,ols_std,M,0.20196711906778755,0.019895315748091343,20
confirmation,0.25,0.0,R,ols_std,N,-0.014970650738582206,0.0076961354620938595,20
confirmation,0.25,0.0,R,ols_std,N_long_C1,-0.014537612954928308,0.004601017355512876,20
confirmation,0.25,0.0,R,ridge,M,0.1491075785200179,0.01710135248299594,20
confirmation,0.25,0.0,R,ridge,N,-0.008196175174254356,0.0056610776030302104,20
confirmation,0.25,0.0,R,ridge,N_long_C1,-0.009560960692259661,0.004539676799827573,20
confirmation,0.25,0.25,ALL,ols_std,M,0.1928276730906849,0.02078943161643097,20
confirmation,0.25,0.25,ALL,ols_std,N,-0.00811741381688743,0.02391390856906233,20
confirmation,0.25,0.25,ALL,ols_std,N_long_C1,-0.025130336254763012,0.012589184391832623,20
confirmation,0.25,0.25,ALL,ridge,M,0.14302958842905844,0.018289156425168405,20
confirmation,0.25,0.25,ALL,ridge,N,0.008219204818588665,0.016665028169572875,20
confirmation,0.25,0.25,ALL,ridge,N_long_C1,-0.014817489256677387,0.010155234326057022,20
confirmation,0.25,0.25,CLS,ols_std,M,0.005832008924700269,0.00833308876668078,20
confirmation,0.25,0.25,CLS,ols_std,N,-0.00369907811746464,0.013614701844956417,20
confirmation,0.25,0.25,CLS,ols_std,N_long_C1,-0.006852676661270876,0.004777784114777398,20
confirmation,0.25,0.25,CLS,ridge,M,0.0043141320741837165,0.007525272552240275,20
confirmation,0.25,0.25,CLS,ridge,N,0.004281268499616275,0.007825349277070142,20
confirmation,0.25,0.25,CLS,ridge,N_long_C1,-0.002748230491499015,0.003442398345294984,20
confirmation,0.25,0.25,J,ols_raw,M,0.0058320089247222325,0.00833308876668173,20
confirmation,0.25,0.25,J,ols_raw,N,-0.0036990781174741196,0.013614701844890704,20
confirmation,0.25,0.25,J,ols_raw,N_long_C1,-0.0068526766612509215,0.004777784114757425,20
confirmation,0.25,0.25,J,ols_std,M,0.005832008924700269,0.00833308876668078,20
confirmation,0.25,0.25,J,ols_std,N,-0.00369907811746464,0.013614701844956417,20
confirmation,0.25,0.25,J,ols_std,N_long_C1,-0.006852676661270876,0.004777784114777398,20
confirmation,0.25,0.25,J,ridge,M,0.0043141320741837165,0.007525272552240275,20
confirmation,0.25,0.25,J,ridge,N,0.004281268499616275,0.007825349277070142,20
confirmation,0.25,0.25,J,ridge,N_long_C1,-0.002748230491499015,0.003442398345294984,20
confirmation,0.25,0.25,P,ols_raw,M,-0.004917794910258482,0.004585048699300149,20
confirmation,0.25,0.25,P,ols_raw,N,0.020246147117494322,0.009867779103002074,20
confirmation,0.25,0.25,P,ols_raw,N_long_C1,-0.004382822043963927,0.0016914906369468123,20
confirmation,0.25,0.25,P,ols_std,M,-0.004917794910258479,0.004585048699300143,20
confirmation,0.25,0.25,P,ols_std,N,0.02024614711749432,0.009867779103002076,20
confirmation,0.25,0.25,P,ols_std,N_long_C1,-0.004382822043963936,0.0016914906369468142,20
confirmation,0.25,0.25,P,ridge,M,-0.004916863798242432,0.004585238119263756,20
confirmation,0.25,0.25,P,ridge,N,0.020248623300730843,0.009863483812294153,20
confirmation,0.25,0.25,P,ridge,N_long_C1,-0.004381360942189992,0.0016909329654105707,20
confirmation,0.25,0.25,R,ols_raw,M,0.20196711906779224,0.019895315748072812,20
confirmation,0.25,0.25,R,ols_raw,N,-0.014970650738562661,0.007696135462068608,20
confirmation,0.25,0.25,R,ols_raw,N_long_C1,-0.014537612954924761,0.004601017355505244,20
confirmation,0.25,0.25,R,ols_std,M,0.20196711906778755,0.019895315748091343,20
confirmation,0.25,0.25,R,ols_std,N,-0.014970650738582206,0.0076961354620938595,20
confirmation,0.25,0.25,R,ols_std,N_long_C1,-0.014537612954928308,0.004601017355512876,20
confirmation,0.25,0.25,R,ridge,M,0.1491075785200179,0.01710135248299594,20
confirmation,0.25,0.25,R,ridge,N,-0.008196175174254356,0.0056610776030302104,20
confirmation,0.25,0.25,R,ridge,N_long_C1,-0.009560960692259661,0.004539676799827573,20
confirmation,0.25,0.5,ALL,ols_std,M,0.19312287508741724,0.021505481968767528,20
confirmation,0.25,0.5,ALL,ols_std,N,0.0640350281250466,0.02072577318259429,20
confirmation,0.25,0.5,ALL,ols_std,N_long_C1,-0.0028322292471085037,0.013049360074160913,20
confirmation,0.25,0.5,ALL,ridge,M,0.14370202311973185,0.018798705545727993,20
confirmation,0.25,0.5,ALL,ridge,N,0.07861394570086677,0.01570082573022342,20
confirmation,0.25,0.5,ALL,ridge,N_long_C1,0.00029731007068683346,0.010659306366070962,20
confirmation,0.25,0.5,CLS,ols_std,M,0.0422435078858319,0.009430732502636992,20
confirmation,0.25,0.5,CLS,ols_std,N,0.008759941976496714,0.017295078968983548,20
confirmation,0.25,0.5,CLS,ols_std,N_long_C1,0.007522520332294306,0.006368371065969806,20
confirmation,0.25,0.5,CLS,ridge,M,0.02963760877686803,0.008743260435069828,20
confirmation,0.25,0.5,CLS,ridge,N,0.014659648676755715,0.011179815161757692,20
confirmation,0.25,0.5,CLS,ridge,N_long_C1,0.007443787144197103,0.0044908320215664085,20
confirmation,0.25,0.5,J,ols_raw,M,0.04224350788583019,0.009430732502650054,20
confirmation,0.25,0.5,J,ols_raw,N,0.00875994197654189,0.01729507896893827,20
confirmation,0.25,0.5,J,ols_raw,N_long_C1,0.007522520332298416,0.006368371065984004,20
confirmation,0.25,0.5,J,ols_std,M,0.0422435078858319,0.009430732502636992,20
confirmation,0.25,0.5,J,ols_std,N,0.008759941976496714,0.017295078968983548,20
confirmation,0.25,0.5,J,ols_std,N_long_C1,0.007522520332294306,0.006368371065969806,20
confirmation,0.25,0.5,J,ridge,M,0.02963760877686803,0.008743260435069828,20
confirmation,0.25,0.5,J,ridge,N,0.014659648676755715,0.011179815161757692,20
confirmation,0.25,0.5,J,ridge,N_long_C1,0.007443787144197103,0.0044908320215664085,20
confirmation,0.25,0.5,P,ols_raw,M,-0.004844018868491577,0.0045886097505010845,20
confirmation,0.25,0.5,P,ols_raw,N,0.08724767460103375,0.012180310190673586,20
confirmation,0.25,0.5,P,ols_raw,N_long_C1,-0.004255579477066259,0.0017253284335540546,20
confirmation,0.25,0.5,P,ols_std,M,-0.0048440188684915775,0.004588609750501091,20
confirmation,0.25,0.5,P,ols_std,N,0.08724767460103373,0.01218031019067361,20
confirmation,0.25,0.5,P,ols_std,N_long_C1,-0.004255579477066255,0.0017253284335540591,20
confirmation,0.25,0.5,P,ridge,M,-0.0048431435269714294,0.0045887568994041755,20
confirmation,0.25,0.5,P,ridge,N,0.08725019753762987,0.012177185114703778,20
confirmation,0.25,0.5,P,ridge,N_long_C1,-0.004254181245732839,0.001724588440489114,20
confirmation,0.25,0.5,R,ols_raw,M,0.20196711906779224,0.019895315748072812,20
confirmation,0.25,0.5,R,ols_raw,N,-0.014970650738562661,0.007696135462068608,20
confirmation,0.25,0.5,R,ols_raw,N_long_C1,-0.014537612954924761,0.004601017355505244,20
confirmation,0.25,0.5,R,ols_std,M,0.20196711906778755,0.019895315748091343,20
confirmation,0.25,0.5,R,ols_std,N,-0.014970650738582206,0.0076961354620938595,20
confirmation,0.25,0.5,R,ols_std,N_long_C1,-0.014537612954928308,0.004601017355512876,20
confirmation,0.25,0.5,R,ridge,M,0.1491075785200179,0.01710135248299594,20
confirmation,0.25,0.5,R,ridge,N,-0.008196175174254356,0.0056610776030302104,20
confirmation,0.25,0.5,R,ridge,N_long_C1,-0.009560960692259661,0.004539676799827573,20
confirmation,0.25,0.75,ALL,ols_std,M,0.19324087772606335,0.021931798721595907,20
confirmation,0.25,0.75,ALL,ols_std,N,0.16154412606825072,0.017377861287564716,20
confirmation,0.25,0.75,ALL,ols_std,N_long_C1,0.029246731339671594,0.013435276050231116,20
confirmation,0.25,0.75,ALL,ridge,M,0.14434514441897237,0.01907342430426487,20
confirmation,0.25,0.75,ALL,ridge,N,0.1744806869896917,0.01249269119467572,20
confirmation,0.25,0.75,ALL,ridge,N_long_C1,0.021865013420165662,0.011171514737009192,20
confirmation,0.25,0.75,CLS,ols_std,M,0.07600831184818757,0.011186334226766164,20
confirmation,0.25,0.75,CLS,ols_std,N,0.003485564010074079,0.0231812134640126,20
confirmation,0.25,0.75,CLS,ols_std,N_long_C1,0.020564308522197674,0.007501667955213794,20
confirmation,0.25,0.75,CLS,ridge,M,0.05368627005272848,0.0102067769815388,20
confirmation,0.25,0.75,CLS,ridge,N,0.007850482005468045,0.019095791009007088,20
confirmation,0.25,0.75,CLS,ridge,N_long_C1,0.016991389101368208,0.005611291844115669,20
confirmation,0.25,0.75,J,ols_raw,M,0.07600831184820207,0.011186334226762903,20
